Unique_ID,holeid,from,to,Class,As_trunc_flag,As_clean,As_missing_flag,Au_trunc_flag,Au_clean,Au_missing_flag,Pb_trunc_flag,Pb_clean,Pb_missing_flag,Fe_trunc_flag,Fe_clean,Fe_missing_flag,Mo_trunc_flag,Mo_clean,Mo_missing_flag,Cu_trunc_flag,Cu_clean,Cu_missing_flag,S_trunc_flag,S_clean,S_missing_flag,Zn_trunc_flag,Zn_clean,Zn_missing_flag
A07215,SOLVE197,251,261.0,B,0,44.6,0,0,0.015,0,0,108.6,0,0,44480.0,0,0,2.2,0,0,23.2,0,0,3460.0,0,0,159.2,0
A07811,SOLVE197,261,271.0,B,0,27.6,0,0,0.009,0,0,88.6,0,0,51900.0,0,0,1.0,0,0,59.2,0,0,2980.0,0,0,280.0,0
A05367,SOLVE197,271,281.0,B,0,82.2,0,0,0.05,0,0,91.0,0,0,50060.0,0,0,2.6,0,0,14.8,0,0,7080.0,0,0,460.8,0
A07692,SOLVE197,281,291.0,B,0,23.0,0,0,0.01,0,0,310.8,0,0,45640.0,0,0,1.0,0,0,8.6,0,0,2240.0,0,0,113.0,0
A06849,SOLVE197,291,301.0,B,0,34.2,0,0,0.02,0,0,225.0,0,0,49160.0,0,0,1.2,0,0,5.0,0,0,2640.0,0,0,69.6,0
A08342,SOLVE197,301,311.0,B,0,18.6,0,0,0.006,0,0,15.2,0,0,49400.0,0,0,1.2,0,0,2.4,0,0,4240.0,0,0,81.2,0
A08095,SOLVE197,311,321.0,B,0,23.0,0,0,0.007,0,0,51.6,0,0,49100.0,0,0,1.2,0,0,6.2,0,0,4520.0,0,0,97.2,0
A08094,SOLVE197,321,331.0,B,0,36.4,0,0,0.007,0,0,237.6,0,0,43960.0,0,0,2.4,0,0,10.4,0,0,3380.0,0,0,94.6,0
A08778,SOLVE197,331,341.0,B,0,33.8,0,1,0.0035355339059327372,0,0,71.8,0,0,40340.0,0,0,1.4,0,0,11.2,0,0,2220.0,0,0,69.4,0
A08776,SOLVE197,341,351.0,B,0,23.0,0,1,0.0035355339059327372,0,0,31.4,0,0,47100.0,0,0,1.0,0,0,11.4,0,0,2700.0,0,0,92.0,0
A08340,SOLVE197,351,361.0,B,0,13.2,0,0,0.006,0,0,11.2,0,0,42040.0,0,0,1.0,0,0,16.2,0,0,1640.0,0,0,160.4,0
A04525,SOLVE197,361,371.0,B,0,20.8,0,0,0.079,0,0,56.6,0,0,46940.0,0,0,1.0,0,0,9.6,0,0,1680.0,0,0,313.6,0
A07383,SOLVE197,371,381.0,B,0,74.2,0,0,0.013,0,0,310.0,0,0,64620.0,0,0,1.0,0,0,2.8,0,0,7500.0,0,0,54.2,0
A05108,SOLVE197,381,391.0,B,0,324.8,0,0,0.057,0,0,609.4,0,0,83760.0,0,0,1.4,0,0,4.6,0,0,37540.0,0,0,59.8,0
A08092,SOLVE197,391,401.0,B,0,32.0,0,0,0.007,0,0,41.4,0,0,54780.0,0,0,5.8,0,0,4.0,0,0,11400.0,0,0,54.0,0
A08334,SOLVE197,401,411.0,B,0,29.6,0,0,0.006,0,0,15.2,0,0,27100.0,0,0,3.2,0,0,9.0,0,0,11800.0,0,0,25.0,0
A08089,SOLVE197,411,421.0,B,0,74.0,0,0,0.007,0,0,10.0,0,0,70040.0,0,0,4.4,0,0,4.0,0,0,27560.0,0,0,66.4,0
A06719,SOLVE197,421,431.0,B,0,53.2,0,0,0.022,0,0,388.2,0,0,30440.0,0,0,6.2,0,0,4.6,0,0,18980.0,0,0,21.0,0
A07566,SOLVE197,431,441.0,B,0,39.4,0,0,0.011,0,0,88.6,0,0,26620.0,0,0,6.0,0,0,7.0,0,0,15780.0,0,0,28.0,0
A07379,SOLVE197,441,451.0,B,0,55.8,0,0,0.013,0,0,89.2,0,0,54400.0,0,0,3.8,0,0,3.4,0,0,20820.0,0,0,126.0,0
A08086,SOLVE197,451,461.0,B,0,48.4,0,0,0.007,0,0,80.2,0,0,53000.0,0,0,1.2,0,0,2.6,0,0,18300.0,0,0,91.8,0
A06844,SOLVE197,461,471.0,B,0,52.2,0,0,0.02,0,0,89.0,0,0,49380.0,0,0,1.8,0,0,3.6,0,0,12480.0,0,0,79.8,0
A08084,SOLVE197,471,481.0,B,0,40.6,0,0,0.007,0,0,92.8,0,0,45440.0,0,0,1.4,0,0,5.8,0,0,8420.0,0,0,82.6,0
A08311,SOLVE197,481,491.0,B,0,56.0,0,0,0.006,0,0,123.6,0,0,42800.0,0,0,1.8,0,0,7.4,0,0,12500.0,0,0,80.4,0
A08308,SOLVE197,491,501.0,B,0,53.0,0,0,0.006,0,0,60.0,0,0,34920.0,0,0,1.6,0,0,6.8,0,0,11520.0,0,0,50.2,0
A01956,SOLVE197,501,511.0,B,0,55.6,0,0,0.325,0,0,867.4,0,0,45540.0,0,0,6.2,0,0,4.8,0,0,16700.0,0,0,49.6,0
A07304,SOLVE197,511,521.0,B,0,66.8,0,0,0.014,0,0,171.0,0,0,49840.0,0,0,1.8,0,0,7.0,0,0,28780.0,0,0,53.0,0
A07678,SOLVE197,521,531.0,B,0,69.4,0,0,0.01,0,0,52.6,0,0,50560.0,0,0,1.6,0,0,3.8,0,0,33620.0,0,0,30.0,0
A07483,SOLVE197,531,541.0,B,0,60.0,0,0,0.012,0,0,246.6,0,0,47900.0,0,0,1.6,0,0,4.0,0,0,3636.0,1,0,42.2,0
A06476,SOLVE197,541,551.0,B,0,54.6,0,0,0.026,0,0,124.2,0,0,52420.0,0,0,1.4,0,0,4.6,0,0,15720.0,0,0,67.8,0
A08080,SOLVE197,551,561.0,B,0,61.0,0,0,0.007,0,0,258.2,0,0,38260.0,0,0,1.8,0,0,6.2,0,0,8580.0,0,0,53.0,0
A07928,SOLVE197,561,571.0,B,0,38.2,0,0,0.008,0,0,209.6,0,0,34860.0,0,0,1.2,0,0,4.4,0,0,5980.0,0,0,58.0,0
A07559,SOLVE197,571,581.0,B,0,38.4,0,0,0.011,0,0,34.0,0,0,38720.0,0,0,2.0,0,0,4.6,0,0,14940.0,0,0,28.4,0
A06898,SOLVE197,581,591.0,B,0,62.4,0,0,0.019,0,0,436.8,0,0,43100.0,0,0,1.4,0,0,4.2,0,0,10220.0,0,0,163.2,0
A08709,SOLVE197,591,601.0,B,0,14.6,0,1,0.0035355339059327372,0,0,14.6,0,0,48540.0,0,0,2.0,0,0,3.6,0,0,2640.0,0,0,50.2,0
A08706,SOLVE197,601,611.0,B,0,28.0,0,1,0.0035355339059327372,0,0,80.6,0,0,50640.0,0,0,1.6,0,0,3.8,0,0,5500.0,0,0,52.8,0
A07921,SOLVE197,611,621.0,B,0,17.6,0,0,0.008,0,0,824.0,0,0,54260.0,0,0,1.0,0,0,4.2,0,0,7920.0,0,0,129.6,0
A07477,SOLVE197,621,631.0,B,0,40.0,0,0,0.012,0,0,395.4,0,0,48680.0,0,0,2.0,0,0,2.8,0,0,12180.0,0,0,82.6,0
A06717,SOLVE197,631,641.0,B,0,33.6,0,0,0.022,0,0,380.0,0,0,52140.0,0,0,1.8,0,0,2.4,0,0,12340.0,0,0,74.4,0
A07553,SOLVE197,641,651.0,B,0,29.6,0,0,0.011,0,0,130.4,0,0,34560.0,0,0,1.0,0,0,2.0,0,0,4540.0,0,0,88.0,0
A07665,SOLVE197,651,661.0,B,0,38.0,0,0,0.01,0,0,155.4,0,0,40540.0,0,0,1.0,0,0,2.8,0,0,7520.0,0,0,43.2,0
A05220,SOLVE197,661,671.0,B,0,31.6,0,0,0.054,0,0,430.2,0,0,49640.0,0,0,2.0,0,0,2.8,0,0,15580.0,0,0,37.0,0
A07551,SOLVE197,671,681.0,B,0,50.8,0,0,0.011,0,0,219.2,0,0,44500.0,0,0,1.2,0,0,2.4,0,0,7480.0,0,0,40.0,0
A08268,SOLVE197,681,691.0,B,0,24.0,0,0,0.006,0,0,171.6,0,0,44120.0,0,0,1.6,0,0,2.0,0,0,13860.0,0,0,33.6,0
A08262,SOLVE197,691,701.0,B,0,19.8,0,0,0.006,0,0,152.4,0,0,30020.0,0,0,1.2,0,0,2.2,0,0,9000.0,0,0,27.6,0
A08057,SOLVE197,701,711.0,B,0,17.6,0,0,0.007,0,0,88.4,0,0,36300.0,0,0,1.2,0,0,2.2,0,0,9040.0,0,0,36.0,0
A05765,SOLVE197,711,721.0,B,0,15.4,0,0,0.039,0,0,102.8,0,0,39200.0,0,0,1.0,0,0,2.8,0,0,5840.0,0,0,35.6,0
A06351,SOLVE197,721,731.0,B,0,21.6,0,0,0.028,0,0,149.6,0,0,48080.0,0,0,1.0,0,0,3.8,0,0,12040.0,0,0,29.4,0
A04857,SOLVE197,731,741.0,B,0,102.8,0,0,0.065,0,0,415.2,0,0,59920.0,0,0,2.0,0,0,4.4,0,0,20160.0,0,0,54.6,0
A07783,SOLVE197,741,751.0,B,0,19.8,0,0,0.009,0,0,151.0,0,0,53620.0,0,0,1.2,0,0,2.2,0,0,2840.0,0,0,40.0,0
A04650,SOLVE197,751,761.0,B,0,14.2,0,0,0.073,0,0,679.4,0,0,44300.0,0,0,2.4,0,0,1.8,0,0,6880.0,0,0,38.6,0
A07906,SOLVE197,761,771.0,B,0,11.8,0,0,0.008,0,0,11.8,0,0,26080.0,0,0,1.0,0,0,2.6,0,0,1600.0,0,0,42.4,0
A08044,SOLVE197,771,781.0,B,0,24.6,0,0,0.007,0,0,97.2,0,0,51000.0,0,0,3.4,0,0,2.8,0,0,10740.0,0,0,40.6,0
A08247,SOLVE197,781,791.0,B,0,72.4,0,0,0.006,0,0,129.8,0,0,62240.0,0,0,3.8,0,0,4.0,0,0,13460.0,0,0,52.6,0
A07901,SOLVE197,791,801.0,B,0,36.2,0,0,0.008,0,0,224.6,0,0,48060.0,0,0,1.8,0,0,4.6,0,0,9080.0,0,0,40.2,0
A07126,SOLVE197,801,811.0,B,0,15.0,0,0,0.016,0,0,95.0,0,0,40660.0,0,0,1.0,0,0,2.8,0,0,2900.0,0,0,38.2,0
A07124,SOLVE197,811,821.0,B,0,13.4,0,0,0.016,0,0,79.8,0,0,41820.0,0,0,1.0,0,0,2.8,0,0,2080.0,0,0,38.8,0
A07123,SOLVE197,821,831.0,B,0,44.4,0,0,0.016,0,0,14.8,0,0,53360.0,0,0,1.0,0,0,6.4,0,0,7000.0,0,0,47.8,0
A06506,SOLVE197,831,841.0,B,0,72.6,0,0,0.025,0,0,168.6,0,0,51880.0,0,0,2.8,0,0,284.8,0,0,11260.0,0,0,439.8,0
A06971,SOLVE197,841,851.0,B,0,25.6,0,0,0.018,0,0,139.8,0,0,43740.0,0,0,15.6,0,0,4.8,0,0,3760.0,0,0,37.4,0
A07771,SOLVE197,851,861.0,B,0,36.0,0,0,0.009,0,0,231.4,0,0,63780.0,0,0,1.4,0,0,6.6,0,0,8660.0,0,0,45.0,0
A07288,SOLVE197,861,871.0,B,0,11.8,0,0,0.014,0,0,109.2,0,0,42500.0,0,0,1.0,0,0,1.0,0,0,840.0,0,0,28.2,0
A08027,SOLVE197,871,881.0,B,0,12.8,0,0,0.007,0,0,127.4,0,0,58620.0,0,0,1.0,0,0,2.0,0,0,1740.0,0,0,41.6,0
A07035,SOLVE197,881,891.0,B,0,32.6,0,0,0.017,0,0,329.2,0,0,60180.0,0,0,1.0,0,0,8.6,0,0,4640.0,0,0,62.2,0
A07766,SOLVE197,891,901.0,B,0,24.8,0,0,0.009,0,0,154.6,0,0,53160.0,0,0,1.4,0,0,3.4,0,0,3680.0,0,0,37.4,0
A06828,SOLVE197,901,911.0,B,0,38.8,0,0,0.02,0,0,137.2,0,0,57000.0,0,0,1.6,0,0,7.0,0,0,9280.0,0,0,41.6,0
A08021,SOLVE197,911,921.0,B,0,53.5,0,0,0.007,0,0,263.4,0,0,61640.0,0,0,1.0,0,0,5.8,0,0,11960.0,0,0,49.6,0
A08567,SOLVE197,921,931.0,B,0,53.2,0,1,0.0035355339059327372,0,0,164.0,0,0,62760.0,0,0,1.4,0,0,7.2,0,0,10120.0,0,0,63.2,0
A08206,SOLVE197,931,941.0,B,0,29.6,0,0,0.006,0,0,48.2,0,0,55900.0,0,0,1.0,0,0,3.2,0,0,4520.0,0,0,55.0,0
A08561,SOLVE197,941,951.0,B,0,19.8,0,1,0.0035355339059327372,0,0,193.8,0,0,57360.0,0,0,1.0,0,0,3.4,0,0,2460.0,0,0,55.4,0
A08559,SOLVE197,951,961.0,B,0,11.4,0,1,0.0035355339059327372,0,0,83.4,0,0,53340.0,0,0,1.0,0,0,2.4,0,0,1440.0,0,0,43.4,0
A08009,SOLVE197,961,971.0,B,0,23.2,0,0,0.007,0,0,137.4,0,0,44860.0,0,0,1.0,0,0,2.4,0,0,3380.0,0,0,34.4,0
A07627,SOLVE197,971,981.0,B,0,15.8,0,0,0.01,0,0,135.2,0,0,45740.0,0,0,1.0,0,0,2.6,0,0,6060.0,0,0,27.6,0
A08550,SOLVE197,981,991.0,B,0,22.0,0,1,0.0035355339059327372,0,0,247.8,0,0,59900.0,0,0,1.0,0,0,3.8,0,0,12960.0,0,0,41.8,0
A06754,SOLVE197,991,1001.0,B,0,31.8,0,0,0.021,0,0,130.2,0,0,50160.0,0,0,1.8,0,0,4.4,0,0,5640.0,0,0,42.0,0
A05048,SOLVE197,1001,1011.0,B,0,45.0,0,0,0.059,0,0,444.4,0,0,55320.0,0,0,1.4,0,0,3.6,0,0,9500.0,0,0,38.4,0
A07349,SOLVE197,1011,1021.0,B,0,15.8,0,0,0.013,0,0,109.8,0,0,52840.0,0,0,1.0,0,0,1.8,0,0,4360.0,0,0,34.6,0
A07194,SOLVE197,1021,1031.0,B,0,60.0,0,0,0.015,0,0,212.6,0,0,70860.0,0,0,2.2,0,0,34.8,0,0,12600.0,0,0,114.6,0
A08525,SOLVE197,1031,1041.0,A,0,26.8,0,1,0.0035355339059327372,0,0,191.4,0,0,52160.0,0,0,1.4,0,0,3.2,0,0,8980.0,0,0,35.2,0
A08522,SOLVE197,1041,1051.0,A,0,21.4,0,1,0.0035355339059327372,0,0,164.4,0,0,50240.0,0,0,1.4,0,0,2.8,0,0,6440.0,0,0,35.6,0
A08516,SOLVE197,1051,1061.0,A,0,14.8,0,1,0.0035355339059327372,0,0,136.4,0,0,55060.0,0,0,2.2,0,0,2.0,0,0,9420.0,0,0,30.2,0
A08510,SOLVE197,1061,1071.0,A,0,19.8,0,1,0.0035355339059327372,0,0,280.0,0,0,59840.0,0,0,2.4,0,0,2.0,0,0,11060.0,0,0,33.0,0
A08506,SOLVE197,1071,1081.0,A,0,21.6,0,1,0.0035355339059327372,0,0,373.6,0,0,71900.0,0,0,2.4,0,0,2.8,0,0,13700.0,0,0,36.8,0
A08501,SOLVE197,1081,1091.0,A,0,16.0,0,1,0.0035355339059327372,0,0,130.2,0,0,59460.0,0,0,1.0,0,0,1.2,0,0,8720.0,0,0,37.6,0
A07616,SOLVE197,1091,1101.0,A,0,20.8,0,0,0.01,0,0,553.2,0,0,65120.0,0,0,4.0,0,0,1.4,0,0,9980.0,0,0,40.4,0
A08490,SOLVE197,1101,1111.0,A,0,21.2,0,1,0.0035355339059327372,0,0,157.2,0,0,60600.0,0,0,2.6,0,0,3.0,0,0,6420.0,0,0,34.0,0
A08482,SOLVE197,1111,1121.0,A,0,26.0,0,1,0.0035355339059327372,0,0,160.2,0,0,59340.0,0,0,2.0,0,0,3.2,0,0,11780.0,0,0,31.8,0
A08162,SOLVE197,1121,1131.0,A,0,12.2,0,0,0.006,0,0,33.2,0,0,48300.0,0,0,1.0,0,0,4.0,0,0,1940.0,0,0,29.6,0
A07983,SOLVE197,1131,1141.0,A,0,10.8,0,0,0.007,0,0,150.4,0,0,57480.0,0,0,1.4,0,0,4.2,0,0,18160.0,0,0,28.4,0
A07734,SOLVE197,1141,1151.0,A,0,6.4,0,0,0.009,0,0,254.4,0,0,70680.0,0,0,2.4,0,0,1.8,0,0,21860.0,0,0,22.6,0
A08153,SOLVE197,1151,1161.0,A,0,6.0,0,0,0.006,0,0,61.6,0,0,63740.0,0,0,1.0,0,0,4.4,0,0,19920.0,0,0,29.8,0
A08463,SOLVE197,1161,1171.0,A,0,6.0,0,1,0.0035355339059327372,0,0,90.0,0,0,66160.0,0,0,1.0,0,0,2.4,0,0,8400.0,0,0,29.6,0
A08458,SOLVE197,1171,1181.0,A,0,6.0,0,1,0.0035355339059327372,0,0,255.8,0,0,67760.0,0,0,1.6,0,0,2.0,0,0,17240.0,0,0,30.0,0
A07975,SOLVE197,1181,1191.0,A,0,6.2,0,0,0.007,0,0,180.8,0,0,46980.0,0,0,2.4,0,0,2.4,0,0,6880.0,0,0,23.2,0
A08144,SOLVE197,1191,1201.0,A,0,6.8,0,0,0.006,0,0,218.6,0,0,61160.0,0,0,1.2,0,0,1.8,0,0,27940.0,0,0,25.8,0
A08438,SOLVE197,1201,1211.0,A,0,6.4,0,1,0.0035355339059327372,0,0,105.4,0,0,63480.0,0,0,1.0,0,0,1.8,0,0,21460.0,0,0,21.0,0
A08429,SOLVE197,1211,1221.0,A,0,5.6,0,1,0.0035355339059327372,0,0,112.4,0,0,67020.0,0,0,1.2,0,0,1.4,0,0,12660.0,0,0,27.8,0
A07971,SOLVE197,1221,1231.0,A,0,7.8,0,0,0.007,0,0,186.4,0,0,64360.0,0,0,1.0,0,0,1.8,0,0,15100.0,0,0,26.4,0
A07417,SOLVE197,1231,1241.0,A,0,8.6,0,0,0.012,0,0,489.6,0,0,61940.0,0,0,4.4,1,0,4.6,1,0,28500.0,0,0,37.4,0
A07719,SOLVE197,1241,1251.0,A,0,7.6,0,0,0.009,0,0,709.4,0,0,74380.0,0,0,1.8,0,0,3.0,0,0,24800.0,0,0,36.8,0
A08125,SOLVE197,1251,1261.0,A,0,9.0,0,0,0.006,0,0,282.8,0,0,64360.0,0,0,1.2,0,0,3.6,0,0,26320.0,0,0,36.2,0
A03452,SOLVE197,1261,1271.0,A,0,12.6,0,0,0.144,0,0,3830.0,0,0,49820.0,0,0,9.0,0,0,4.8,0,0,30800.0,0,0,33.2,0
A03314,SOLVE197,1271,1281.0,A,0,12.8,0,0,0.156,0,0,5290.8,0,0,44680.0,0,0,34.0,0,0,10.6,0,0,26260.0,0,0,33.4,0
A06541,SOLVE197,1281,1291.0,A,0,15.6,0,0,0.024,0,0,520.2,0,0,39360.0,0,0,35.2,0,0,7.2,0,0,26980.0,0,0,31.6,0
A06656,SOLVE197,1291,1301.0,A,0,8.4,0,0,0.022,0,0,265.0,0,0,51100.0,0,0,6.6,0,0,3.2,0,0,20120.0,0,0,30.8,0
A07503,SOLVE197,1301,1311.0,A,0,4.6,0,0,0.011,0,0,288.2,0,0,71620.0,0,0,1.6,0,0,3.2,0,0,10640.0,0,0,26.4,0
A08377,SOLVE197,1311,1321.0,A,0,4.0,0,1,0.0035355339059327372,0,0,126.6,0,0,65740.0,0,0,1.4,0,0,3.0,0,0,4520.0,0,0,25.2,0
A07396,SOLVE197,1321,1331.0,A,0,7.0,0,0,0.012,0,0,415.2,0,0,73220.0,0,0,2.4,0,0,5.2,0,0,32260.0,0,0,54.4,0
A07580,SOLVE197,1331,1341.0,A,0,11.8,0,0,0.01,0,0,370.4,0,0,78400.0,0,0,3.4,0,0,5.2,0,0,33440.0,0,0,40.2,0
A07955,SOLVE197,1341,1351.0,A,0,5.0,0,0,0.007,0,0,186.8,0,0,63220.0,0,0,1.2,0,0,3.0,0,0,8320.0,0,0,28.4,0
A07228,SOLVE197,1351,1361.0,A,0,6.6,0,0,0.014,0,0,317.4,0,0,72340.0,0,0,1.4,0,0,4.2,0,0,44240.0,0,0,34.4,0
A06526,SOLVE197,1361,1371.0,A,0,4.4,0,0,0.024,0,0,261.8,0,0,61300.0,0,0,1.6,0,0,2.6,0,0,34540.0,0,0,26.8,0
A07819,SOLVE197,1371,1381.0,A,0,3.4,0,0,0.008,0,0,195.2,0,0,59560.0,0,0,1.8,0,0,2.8,0,0,31100.0,0,0,24.2,0
A07060,SOLVE197,1381,1391.0,A,0,3.6,0,0,0.016,0,0,372.4,0,0,61840.0,0,0,1.4,0,0,3.8,0,0,28340.0,0,0,29.8,0
A06295,SOLVE197,1391,1401.0,A,0,9.2,0,0,0.028,0,0,471.2,0,0,62520.0,0,0,3.0,0,0,5.8,0,0,35280.0,0,0,34.2,0
A06522,SOLVE197,1401,1411.0,A,0,11.8,0,0,0.024,0,0,652.6,0,0,53120.0,0,0,6.0,0,0,9.2,0,0,34680.0,0,0,34.0,0
A04491,SOLVE197,1821,1831.0,A,0,10.6,0,0,0.08,0,0,871.2,0,0,41340.0,0,0,7.6,0,0,3.0,0,0,12580.0,0,0,30.2,0
A06356,SOLVE197,1831,1841.0,A,0,7.2,0,0,0.027,0,0,502.8,0,0,52200.0,0,0,4.6,0,0,3.4,0,0,11020.0,0,0,29.2,0
A06906,SOLVE197,1841,1851.0,A,0,5.6,0,0,0.018,0,0,529.2,0,0,46060.0,0,0,5.0,0,0,4.4,0,0,6520.0,0,0,27.2,0
A06089,SOLVE197,1851,1861.0,A,0,6.2,0,0,0.032,0,0,834.8,0,0,46600.0,0,0,8.0,0,0,4.8,0,0,6100.0,0,0,30.4,0
A06856,SOLVE197,1861,1871.0,A,0,7.8,0,0,0.019,0,0,408.4,0,0,40860.0,0,0,3.8,0,0,3.8,0,0,4160.0,0,0,29.8,0
A07229,SOLVE197,1871,1881.0,A,0,8.8,0,0,0.014,0,0,234.6,0,0,31440.0,0,0,1.4,0,0,3.6,0,0,3320.0,0,0,34.6,0
A05129,SOLVE197,1881,1891.0,A,0,7.8,0,0,0.056,0,0,613.6,0,0,30200.0,0,0,12.4,0,0,3.6,0,0,6040.0,0,0,32.2,0
A04103,SOLVE197,1891,1901.0,A,0,7.0,0,0,0.1,0,0,1385.0,0,0,31240.0,0,0,19.8,0,0,3.2,0,0,9840.0,0,0,32.4,0
A05469,SOLVE197,1901,1911.0,A,0,19.0,0,0,0.046,0,0,1060.0,0,0,20300.0,0,0,10.2,0,0,3.8,0,0,7280.0,0,0,28.4,0
A03755,SOLVE197,1911,1921.0,A,0,7.4,0,0,0.12,0,0,1325.8,0,0,25740.0,0,0,9.8,0,0,4.0,0,0,2280.0,0,0,40.4,0
A04370,SOLVE197,1921,1931.0,A,0,2.4,0,0,0.086,0,0,662.0,0,0,16520.0,0,0,5.8,0,0,4.2,0,0,920.0,0,0,32.4,0
A04947,SOLVE197,1931,1941.0,A,0,5.6,0,0,0.062,0,0,990.0,0,0,20500.0,0,0,9.6,0,0,2.8,0,0,2120.0,0,0,29.6,0
A04140,SOLVE197,1941,1951.0,A,0,23.8,0,0,0.098,0,0,1592.2,0,0,28700.0,0,0,10.6,0,0,3.6,0,0,3980.0,0,0,26.4,0
A04449,SOLVE197,1951,1961.0,A,0,8.2,0,0,0.082,0,0,1691.8,0,0,28720.0,0,0,19.0,0,0,3.4,0,0,8640.0,0,0,25.0,0
A04285,SOLVE197,1961,1971.0,A,0,8.4,0,0,0.09,0,0,1259.4,0,0,37060.0,0,0,12.2,0,0,5.4,0,0,7440.0,0,0,33.4,0
A07658,SOLVE198,331,341.0,B,0,48.6,0,0,0.01,0,0,181.2,0,0,36000.0,0,0,1.2,0,0,16.4,0,0,17780.0,0,0,135.2,0
A08051,SOLVE198,341,351.0,B,0,42.2,0,0,0.007,0,0,21.8,0,0,34040.0,0,0,1.0,0,0,5.0,0,0,12560.0,0,0,49.4,0
A06350,SOLVE198,351,361.0,B,0,44.8,0,0,0.028,0,0,102.0,0,0,39240.0,0,0,1.2,0,0,18.4,0,0,17180.0,0,0,81.4,0
A07782,SOLVE198,361,371.0,B,0,31.6,0,0,0.009,0,0,36.6,0,0,32480.0,0,0,1.2,0,0,3.8,0,0,8660.0,0,0,67.0,0
A07043,SOLVE198,371,381.0,B,0,59.8,0,0,0.017,0,0,15.6,0,0,33160.0,0,0,1.2,0,0,6.8,0,0,11180.0,0,0,59.8,0
A07909,SOLVE198,381,391.0,B,0,43.4,0,0,0.008,0,0,8.6,0,0,33240.0,0,0,1.0,0,0,9.8,0,0,14920.0,0,0,62.2,0
A08252,SOLVE198,391,401.0,B,0,28.4,0,0,0.006,0,0,79.8,0,0,32100.0,0,0,1.2,0,0,23.2,0,0,9120.0,0,0,78.0,0
A07652,SOLVE198,401,411.0,B,0,55.6,0,0,0.01,0,0,18.2,0,0,36260.0,0,0,1.0,0,0,16.8,0,0,23180.0,0,0,65.2,0
A08043,SOLVE198,411,421.0,B,0,28.0,0,0,0.007,0,0,10.8,0,0,36740.0,0,0,1.2,0,0,14.2,0,0,16000.0,0,0,65.2,0
A08042,SOLVE198,421,431.0,B,0,30.8,0,0,0.007,0,0,11.0,0,0,39700.0,0,0,1.6,0,0,5.6,0,0,26760.0,0,0,52.2,0
A07902,SOLVE198,431,441.0,B,0,35.0,0,0,0.008,0,0,7.6,0,0,34360.0,0,0,1.4,0,0,3.4,0,0,16400.0,0,0,24.0,0
A07777,SOLVE198,441,451.0,B,0,47.2,0,0,0.009,0,0,7.6,0,0,34840.0,0,0,4.6,0,0,2.0,0,0,14980.0,0,0,19.2,0
A05959,SOLVE198,451,461.0,B,0,135.0,0,0,0.035,0,0,18.2,0,0,115100.0,0,0,1.0,0,0,4.6,0,0,80740.0,0,0,45.2,0
A04795,SOLVE198,461,471.0,B,0,427.0,0,0,0.068,0,0,92.4,0,0,230420.0,0,0,1.0,0,0,7.4,0,0,101680.0,0,0,77.0,0
A05499,SOLVE198,471,481.0,B,0,104.2,0,0,0.046,0,0,7.4,0,0,69580.0,0,0,1.0,0,0,5.0,0,0,52220.0,0,0,37.8,0
A04112,SOLVE198,481,491.0,B,0,341.2,0,0,0.1,0,0,67.4,0,0,117760.0,0,0,1.0,0,0,3.0,0,0,93780.0,0,0,35.8,0
A07121,SOLVE198,491,501.0,B,0,28.4,0,0,0.016,0,0,301.2,0,0,49000.0,0,0,4.0,0,0,3.6,0,0,18340.0,0,0,48.6,0
A06464,SOLVE198,501,511.0,B,0,25.2,0,0,0.026,0,0,263.4,0,0,40380.0,0,0,1.0,0,0,1.8,0,0,9960.0,0,0,46.6,0
A07466,SOLVE198,511,521.0,B,0,14.4,0,0,0.012,0,0,56.4,0,0,35320.0,0,0,4.4,1,0,3.4,0,0,2940.0,0,0,48.8,0
A06834,SOLVE198,521,531.0,B,0,24.6,0,0,0.02,0,0,204.4,0,0,51220.0,0,0,1.0,0,0,9.2,0,0,13180.0,0,0,67.0,0
A07646,SOLVE198,531,541.0,B,0,14.8,0,0,0.01,0,0,104.8,0,0,47740.0,0,0,1.0,0,0,2.2,0,0,6300.0,0,0,57.8,0
A07896,SOLVE198,541,551.0,B,0,16.8,0,0,0.008,0,0,96.0,0,0,45660.0,0,0,1.0,0,0,2.6,0,0,8960.0,0,0,48.0,0
A05764,SOLVE198,551,561.0,B,0,32.4,0,0,0.039,0,0,257.4,0,0,41940.0,0,0,1.0,0,0,4.6,0,0,9220.0,0,0,49.6,0
A08025,SOLVE198,561,571.0,B,0,29.4,0,0,0.007,0,0,121.8,0,0,45380.0,0,0,1.0,0,0,4.2,0,0,9540.0,0,0,53.2,0
A05859,SOLVE198,571,581.0,B,0,36.8,0,0,0.037,0,0,34.2,0,0,45140.0,0,0,1.0,0,0,2.4,0,0,16340.0,0,0,32.0,0
A06706,SOLVE198,581,591.0,B,0,52.2,0,0,0.022,0,0,88.4,0,0,47820.0,0,0,1.0,0,0,4.4,0,0,18620.0,0,0,44.6,0
A06705,SOLVE198,591,601.0,B,0,23.8,0,0,0.022,0,0,139.2,0,0,39420.0,0,0,1.2,0,0,3.2,0,0,4740.0,0,0,53.6,0
A06040,SOLVE198,601,611.0,B,0,25.8,0,0,0.034,0,0,121.6,0,0,34340.0,0,0,1.4,0,0,2.6,0,0,5720.0,0,0,41.2,0
