Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,As_raw,As_trunc_flag,As_clean,As_missing_flag,Au_raw,Au_trunc_flag,Au_clean,Au_missing_flag,Pb_raw,Pb_trunc_flag,Pb_clean,Pb_missing_flag,Fe_raw,Fe_trunc_flag,Fe_clean,Fe_missing_flag,Mo_raw,Mo_trunc_flag,Mo_clean,Mo_missing_flag,Cu_raw,Cu_trunc_flag,Cu_clean,Cu_missing_flag,S_raw,S_trunc_flag,S_clean,S_missing_flag,Zn_raw,Zn_trunc_flag,Zn_clean,Zn_missing_flag
A06231,SOLVE225,571,581.0,6.4,0.03,388.6,50260.0,21.4,3.2,4300.0,34.8,A,6.4,0,6.4,0,0.03,0,0.03,0,388.6,0,388.6,0,50260.0,0,50260.0,0,21.4,0,21.4,0,3.2,0,3.2,0,4300.0,0,4300.0,0,34.8,0,34.8,0
A05904,SOLVE225,581,591.0,4.0,0.036,400.6,59040.0,77.4,3.2,2100.0,33.6,A,4.0,0,4.0,0,0.036,0,0.036,0,400.6,0,400.6,0,59040.0,0,59040.0,0,77.4,0,77.4,0,3.2,0,3.2,0,2100.0,0,2100.0,0,33.6,0,33.6,0
A06122,SOLVE225,591,601.0,4.2,0.032,611.4,53000.0,25.8,13.0,1980.0,39.0,A,4.2,0,4.2,0,0.032,0,0.032,0,611.4,0,611.4,0,53000.0,0,53000.0,0,25.8,0,25.8,0,13.0,0,13.0,0,1980.0,0,1980.0,0,39.0,0,39.0,0
A05342,SOLVE225,601,611.0,3.0,0.05,671.4,51580.0,64.8,3.2,620.0,31.4,A,3.0,0,3.0,0,0.05,0,0.05,0,671.4,0,671.4,0,51580.0,0,51580.0,0,64.8,0,64.8,0,3.2,0,3.2,0,620.0,0,620.0,0,31.4,0,31.4,0
A04782,SOLVE225,611,621.0,8.2,0.068,534.4,50460.0,173.0,9.4,11020.0,48.2,A,8.2,0,8.2,0,0.068,0,0.068,0,534.4,0,534.4,0,50460.0,0,50460.0,0,173.0,0,173.0,0,9.4,0,9.4,0,11020.0,0,11020.0,0,48.2,0,48.2,0
A05143,SOLVE225,621,631.0,3.6,0.056,877.2,67260.0,130.2,4.8,2520.0,36.0,A,3.6,0,3.6,0,0.056,0,0.056,0,877.2,0,877.2,0,67260.0,0,67260.0,0,130.2,0,130.2,0,4.8,0,4.8,0,2520.0,0,2520.0,0,36.0,0,36.0,0
A04900,SOLVE225,631,641.0,3.0,0.064,1242.0,63420.0,54.0,4.2,1080.0,33.4,A,3.0,0,3.0,0,0.064,0,0.064,0,1242.0,0,1242.0,0,63420.0,0,63420.0,0,54.0,0,54.0,0,4.2,0,4.2,0,1080.0,0,1080.0,0,33.4,0,33.4,0
A04141,SOLVE225,641,651.0,4.4,0.098,911.4,58440.0,77.2,7.0,3000.0,46.2,A,4.4,0,4.4,0,0.098,0,0.098,0,911.4,0,911.4,0,58440.0,0,58440.0,0,77.2,0,77.2,0,7.0,0,7.0,0,3000.0,0,3000.0,0,46.2,0,46.2,0
A04372,SOLVE225,651,661.0,4.6,0.086,1339.4,58280.0,37.0,19.4,680.0,45.6,A,4.6,0,4.6,0,0.086,0,0.086,0,1339.4,0,1339.4,0,58280.0,0,58280.0,0,37.0,0,37.0,0,19.4,0,19.4,0,680.0,0,680.0,0,45.6,0,45.6,0
A02270,SOLVE225,661,671.0,6.6,0.278,2588.8,51080.0,141.0,19.0,5760.0,330.6,A,6.6,0,6.6,0,0.278,0,0.278,0,2588.8,0,2588.8,0,51080.0,0,51080.0,0,141.0,0,141.0,0,19.0,0,19.0,0,5760.0,0,5760.0,0,330.6,0,330.6,0
A03913,SOLVE225,671,681.0,3.4,0.11,1105.0,67060.0,43.0,10.8,1200.0,56.6,A,3.4,0,3.4,0,0.11,0,0.11,0,1105.0,0,1105.0,0,67060.0,0,67060.0,0,43.0,0,43.0,0,10.8,0,10.8,0,1200.0,0,1200.0,0,56.6,0,56.6,0
A03874,SOLVE225,681,691.0,28.0,0.112,986.4,54620.0,54.4,31.2,8000.0,247.6,A,28.0,0,28.0,0,0.112,0,0.112,0,986.4,0,986.4,0,54620.0,0,54620.0,0,54.4,0,54.4,0,31.2,0,31.2,0,8000.0,0,8000.0,0,247.6,0,247.6,0
A05197,SOLVE225,691,701.0,10.2,0.054,837.0,49720.0,30.0,10.0,7460.0,97.4,A,10.2,0,10.2,0,0.054,0,0.054,0,837.0,0,837.0,0,49720.0,0,49720.0,0,30.0,0,30.0,0,10.0,0,10.0,0,7460.0,0,7460.0,0,97.4,0,97.4,0
A04444,SOLVE225,701,711.0,4.8,0.082,1117.6,58740.0,63.0,4.6,2880.0,57.4,A,4.8,0,4.8,0,0.082,0,0.082,0,1117.6,0,1117.6,0,58740.0,0,58740.0,0,63.0,0,63.0,0,4.6,0,4.6,0,2880.0,0,2880.0,0,57.4,0,57.4,0
A04242,SOLVE225,711,721.0,4.8,0.092,765.6,60480.0,16.4,6.0,6380.0,127.0,A,4.8,0,4.8,0,0.092,0,0.092,0,765.6,0,765.6,0,60480.0,0,60480.0,0,16.4,0,16.4,0,6.0,0,6.0,0,6380.0,0,6380.0,0,127.0,0,127.0,0
A04239,SOLVE225,721,731.0,9.4,0.092,492.2,57620.0,9.8,8.6,3920.0,62.6,A,9.4,0,9.4,0,0.092,0,0.092,0,492.2,0,492.2,0,57620.0,0,57620.0,0,9.8,0,9.8,0,8.6,0,8.6,0,3920.0,0,3920.0,0,62.6,0,62.6,0
A04770,SOLVE225,731,741.0,16.6,0.068,749.6,46960.0,17.2,9.0,17840.0,77.6,A,16.6,0,16.6,0,0.068,0,0.068,0,749.6,0,749.6,0,46960.0,0,46960.0,0,17.2,0,17.2,0,9.0,0,9.0,0,17840.0,0,17840.0,0,77.6,0,77.6,0
A03935,SOLVE225,741,751.0,55.2,0.108,802.2,67720.0,12.0,265.0,60880.0,1081.2,A,55.2,0,55.2,0,0.108,0,0.108,0,802.2,0,802.2,0,67720.0,0,67720.0,0,12.0,0,12.0,0,265.0,0,265.0,0,60880.0,0,60880.0,0,1081.2,0,1081.2,0
A04363,SOLVE225,751,761.0,29.8,0.086,863.0,62380.0,31.8,139.8,50220.0,545.6,A,29.8,0,29.8,0,0.086,0,0.086,0,863.0,0,863.0,0,62380.0,0,62380.0,0,31.8,0,31.8,0,139.8,0,139.8,0,50220.0,0,50220.0,0,545.6,0,545.6,0
A04544,SOLVE225,761,771.0,7.0,0.078,1401.8,35980.0,22.2,5.8,6080.0,60.4,A,7.0,0,7.0,0,0.078,0,0.078,0,1401.8,0,1401.8,0,35980.0,0,35980.0,0,22.2,0,22.2,0,5.8,0,5.8,0,6080.0,0,6080.0,0,60.4,0,60.4,0
A04543,SOLVE225,1411,1421.0,9.4,0.078,1111.0,40340.0,34.6,5.6,19100.0,57.4,A,9.4,0,9.4,0,0.078,0,0.078,0,1111.0,0,1111.0,0,40340.0,0,40340.0,0,34.6,0,34.6,0,5.6,0,5.6,0,19100.0,0,19100.0,0,57.4,0,57.4,0
A05178,SOLVE225,1421,1431.0,10.0,0.054,832.6,38800.0,20.4,7.0,17100.0,45.0,A,10.0,0,10.0,0,0.054,0,0.054,0,832.6,0,832.6,0,38800.0,0,38800.0,0,20.4,0,20.4,0,7.0,0,7.0,0,17100.0,0,17100.0,0,45.0,0,45.0,0
A06296,SOLVE225,1431,1441.0,12.2,0.028,421.0,41100.0,20.8,10.0,22480.0,36.0,A,12.2,0,12.2,0,0.028,0,0.028,0,421.0,0,421.0,0,41100.0,0,41100.0,0,20.8,0,20.8,0,10.0,0,10.0,0,22480.0,0,22480.0,0,36.0,0,36.0,0
A05391,SOLVE225,1441,1451.0,11.6,0.048,359.4,56040.0,16.0,13.8,47540.0,63.0,A,11.6,0,11.6,0,0.048,0,0.048,0,359.4,0,359.4,0,56040.0,0,56040.0,0,16.0,0,16.0,0,13.8,0,13.8,0,47540.0,0,47540.0,0,63.0,0,63.0,0
A06529,SOLVE225,1451,1461.0,26.6,0.024,334.6,45660.0,9.6,4.8,31580.0,27.0,A,26.6,0,26.6,0,0.024,0,0.024,0,334.6,0,334.6,0,45660.0,0,45660.0,0,9.6,0,9.6,0,4.8,0,4.8,0,31580.0,0,31580.0,0,27.0,0,27.0,0
A06648,SOLVE225,1461,1471.0,9.4,0.022,280.0,41620.0,9.4,6.2,29000.0,28.4,A,9.4,0,9.4,0,0.022,0,0.022,0,280.0,0,280.0,0,41620.0,0,41620.0,0,9.4,0,9.4,0,6.2,0,6.2,0,29000.0,0,29000.0,0,28.4,0,28.4,0
A06639,SOLVE225,1471,1479.0,5.5,0.0225,147.75,36525.0,11.75,5.25,20375.0,27.25,A,5.5,0,5.5,0,0.0225,0,0.0225,0,147.75,0,147.75,0,36525.0,0,36525.0,0,11.75,0,11.75,0,5.25,0,5.25,0,20375.0,0,20375.0,0,27.25,0,27.25,0
A04920,SOLVE225W1,581,591.0,3.25,0.0625,484.0,60125.0,36.5,2.5,450.0,31.25,?,3.25,0,3.25,0,0.0625,0,0.0625,0,484.0,0,484.0,0,60125.0,0,60125.0,0,36.5,0,36.5,0,2.5,0,2.5,0,450.0,0,450.0,0,31.25,0,31.25,0
A05729,SOLVE225W1,591,601.0,3.0,0.04,661.0,50780.0,55.8,3.2,1120.0,38.2,?,3.0,0,3.0,0,0.04,0,0.04,0,661.0,0,661.0,0,50780.0,0,50780.0,0,55.8,0,55.8,0,3.2,0,3.2,0,1120.0,0,1120.0,0,38.2,0,38.2,0
A05270,SOLVE225W1,601,611.0,3.2,0.052,844.2,51260.0,47.6,3.4,1300.0,34.2,?,3.2,0,3.2,0,0.052,0,0.052,0,844.2,0,844.2,0,51260.0,0,51260.0,0,47.6,0,47.6,0,3.4,0,3.4,0,1300.0,0,1300.0,0,34.2,0,34.2,0
A05634,SOLVE225W1,611,621.0,4.2,0.042,414.8,42840.0,22.2,3.2,1020.0,45.0,?,4.2,0,4.2,0,0.042,0,0.042,0,414.8,0,414.8,0,42840.0,0,42840.0,0,22.2,0,22.2,0,3.2,0,3.2,0,1020.0,0,1020.0,0,45.0,0,45.0,0
A04689,SOLVE225W1,621,631.0,7.4,0.072,868.2,71620.0,157.0,4.2,10800.0,40.4,?,7.4,0,7.4,0,0.072,0,0.072,0,868.2,0,868.2,0,71620.0,0,71620.0,0,157.0,0,157.0,0,4.2,0,4.2,0,10800.0,0,10800.0,0,40.4,0,40.4,0
A03476,SOLVE225W1,631,641.0,3.0,0.142,1794.6,62260.0,146.2,2.6,1660.0,34.8,?,3.0,0,3.0,0,0.142,0,0.142,0,1794.6,0,1794.6,0,62260.0,0,62260.0,0,146.2,0,146.2,0,2.6,0,2.6,0,1660.0,0,1660.0,0,34.8,0,34.8,0
A04208,SOLVE225W1,641,651.0,3.4,0.094,1138.4,58880.0,51.0,2.2,760.0,36.4,?,3.4,0,3.4,0,0.094,0,0.094,0,1138.4,0,1138.4,0,58880.0,0,58880.0,0,51.0,0,51.0,0,2.2,0,2.2,0,760.0,0,760.0,0,36.4,0,36.4,0
A04832,SOLVE225W1,651,661.0,3.8,0.066,1270.0,53940.0,54.0,4.8,4300.0,45.4,?,3.8,0,3.8,0,0.066,0,0.066,0,1270.0,0,1270.0,0,53940.0,0,53940.0,0,54.0,0,54.0,0,4.8,0,4.8,0,4300.0,0,4300.0,0,45.4,0,45.4,0
A04778,SOLVE225W1,661,671.0,15.0,0.068,476.2,61200.0,12.0,10.4,2980.0,89.2,?,15.0,0,15.0,0,0.068,0,0.068,0,476.2,0,476.2,0,61200.0,0,61200.0,0,12.0,0,12.0,0,10.4,0,10.4,0,2980.0,0,2980.0,0,89.2,0,89.2,0
A03756,SOLVE225W1,671,681.0,19.4,0.12,912.0,75180.0,14.4,26.4,3880.0,125.2,?,19.4,0,19.4,0,0.12,0,0.12,0,912.0,0,912.0,0,75180.0,0,75180.0,0,14.4,0,14.4,0,26.4,0,26.4,0,3880.0,0,3880.0,0,125.2,0,125.2,0
A05082,SOLVE225W1,681,691.0,3.2,0.058,589.6,68540.0,16.6,15.0,440.0,58.4,?,3.2,0,3.2,0,0.058,0,0.058,0,589.6,0,589.6,0,68540.0,0,68540.0,0,16.6,0,16.6,0,15.0,0,15.0,0,440.0,0,440.0,0,58.4,0,58.4,0
A03474,SOLVE225W1,691,701.0,25.0,0.142,1642.6,64100.0,37.2,10.6,12720.0,273.8,?,25.0,0,25.0,0,0.142,0,0.142,0,1642.6,0,1642.6,0,64100.0,0,64100.0,0,37.2,0,37.2,0,10.6,0,10.6,0,12720.0,0,12720.0,0,273.8,0,273.8,0
A03912,SOLVE225W1,701,711.0,31.8,0.11,739.6,63500.0,33.0,14.4,14440.0,246.4,?,31.8,0,31.8,0,0.11,0,0.11,0,739.6,0,739.6,0,63500.0,0,63500.0,0,33.0,0,33.0,0,14.4,0,14.4,0,14440.0,0,14440.0,0,246.4,0,246.4,0
A04321,SOLVE225W1,711,721.0,5.6,0.088,1440.4,66120.0,39.2,5.0,1720.0,166.4,?,5.6,0,5.6,0,0.088,0,0.088,0,1440.4,0,1440.4,0,66120.0,0,66120.0,0,39.2,0,39.2,0,5.0,0,5.0,0,1720.0,0,1720.0,0,166.4,0,166.4,0
A04024,SOLVE225W1,721,731.0,8.6,0.104,1336.6,55200.0,37.8,7.6,2240.0,203.2,?,8.6,0,8.6,0,0.104,0,0.104,0,1336.6,0,1336.6,0,55200.0,0,55200.0,0,37.8,0,37.8,0,7.6,0,7.6,0,2240.0,0,2240.0,0,203.2,0,203.2,0
A03200,SOLVE225W1,731,741.0,9.2,0.166,1759.6,46960.0,58.6,7.6,4080.0,203.8,?,9.2,0,9.2,0,0.166,0,0.166,0,1759.6,0,1759.6,0,46960.0,0,46960.0,0,58.6,0,58.6,0,7.6,0,7.6,0,4080.0,0,4080.0,0,203.8,0,203.8,0
A03179,SOLVE225W1,741,751.0,7.6,0.168,1235.2,44040.0,6.6,2.2,920.0,35.0,?,7.6,0,7.6,0,0.168,0,0.168,0,1235.2,0,1235.2,0,44040.0,0,44040.0,0,6.6,0,6.6,0,2.2,0,2.2,0,920.0,0,920.0,0,35.0,0,35.0,0
A01402,SOLVE225W1,751,761.0,7.4,0.45,1590.4,40900.0,28.0,3.2,1280.0,27.0,?,7.4,0,7.4,0,0.45,0,0.45,0,1590.4,0,1590.4,0,40900.0,0,40900.0,0,28.0,0,28.0,0,3.2,0,3.2,0,1280.0,0,1280.0,0,27.0,0,27.0,0
A03331,SOLVE225W1,761,771.0,6.6,0.154,1312.2,38940.0,5.6,3.8,920.0,30.2,?,6.6,0,6.6,0,0.154,0,0.154,0,1312.2,0,1312.2,0,38940.0,0,38940.0,0,5.6,0,5.6,0,3.8,0,3.8,0,920.0,0,920.0,0,30.2,0,30.2,0
A05063,SOLVE225W1,1531,1541.0,23.0,0.058,106.0,25780.0,2.6,3.6,5740.0,22.4,?,23.0,0,23.0,0,0.058,0,0.058,0,106.0,0,106.0,0,25780.0,0,25780.0,0,2.6,0,2.6,0,3.6,0,3.6,0,5740.0,0,5740.0,0,22.4,0,22.4,0
A04875,SOLVE225W1,1541,1551.0,16.6,0.064,82.8,25060.0,2.0,3.0,2420.0,14.8,?,16.6,0,16.6,0,0.064,0,0.064,0,82.8,0,82.8,0,25060.0,0,25060.0,0,2.0,0,2.0,0,3.0,0,3.0,0,2420.0,0,2420.0,0,14.8,0,14.8,0
A04625,SOLVE225W1,1551,1561.0,19.8,0.074,151.2,29380.0,1.6,5.0,9600.0,18.6,?,19.8,0,19.8,0,0.074,0,0.074,0,151.2,0,151.2,0,29380.0,0,29380.0,0,1.6,0,1.6,0,5.0,0,5.0,0,9600.0,0,9600.0,0,18.6,0,18.6,0
A03618,SOLVE225W1,1701,1711.0,3.8,0.132,1666.0,41620.0,55.4,4.6,9860.0,30.2,?,3.8,0,3.8,0,0.132,0,0.132,0,1666.0,0,1666.0,0,41620.0,0,41620.0,0,55.4,0,55.4,0,4.6,0,4.6,0,9860.0,0,9860.0,0,30.2,0,30.2,0
A06124,SOLVE225W1,1711,1721.0,6.2,0.032,282.0,46640.0,6.8,6.8,27400.0,55.0,?,6.2,0,6.2,0,0.032,0,0.032,0,282.0,0,282.0,0,46640.0,0,46640.0,0,6.8,0,6.8,0,6.8,0,6.8,0,27400.0,0,27400.0,0,55.0,0,55.0,0
A06367,SOLVE225W1,1721,1731.0,6.2,0.027,201.4,47220.0,7.4,5.4,17200.0,49.6,?,6.2,0,6.2,0,0.027,0,0.027,0,201.4,0,201.4,0,47220.0,0,47220.0,0,7.4,0,7.4,0,5.4,0,5.4,0,17200.0,0,17200.0,0,49.6,0,49.6,0
A06597,SOLVE225W1,1731,1737.0,4.666666667,0.023333333,285.3333333,46100.0,8.0,4.666666667,24333.33333,35.0,?,4.666666667,0,4.666666667,0,0.023333333,0,0.023333333,0,285.3333333,0,285.3333333,0,46100.0,0,46100.0,0,8.0,0,8.0,0,4.666666667,0,4.666666667,0,24333.33333,0,24333.33333,0,35.0,0,35.0,0
A03616,SOLVE225W2,691,701.0,9.2,0.132,1831.0,63620.0,60.2,7.4,4360.0,148.8,?,9.2,0,9.2,0,0.132,0,0.132,0,1831.0,0,1831.0,0,63620.0,0,63620.0,0,60.2,0,60.2,0,7.4,0,7.4,0,4360.0,0,4360.0,0,148.8,0,148.8,0
A05134,SOLVE225W2,701,711.0,10.8,0.056,838.6,63300.0,18.8,6.0,4120.0,223.6,?,10.8,0,10.8,0,0.056,0,0.056,0,838.6,0,838.6,0,63300.0,0,63300.0,0,18.8,0,18.8,0,6.0,0,6.0,0,4120.0,0,4120.0,0,223.6,0,223.6,0
A03334,SOLVE225W2,711,721.0,5.8,0.154,1639.8,65820.0,30.4,4.6,1360.0,61.8,?,5.8,0,5.8,0,0.154,0,0.154,0,1639.8,0,1639.8,0,65820.0,0,65820.0,0,30.4,0,30.4,0,4.6,0,4.6,0,1360.0,0,1360.0,0,61.8,0,61.8,0
A05012,SOLVE225W2,721,731.0,7.6,0.06,708.4,57320.0,2.8,7.6,1020.0,171.0,?,7.6,0,7.6,0,0.06,0,0.06,0,708.4,0,708.4,0,57320.0,0,57320.0,0,2.8,0,2.8,0,7.6,0,7.6,0,1020.0,0,1020.0,0,171.0,0,171.0,0
A02838,SOLVE225W2,731,741.0,13.6,0.204,2052.2,45140.0,14.4,13.4,4640.0,44.6,?,13.6,0,13.6,0,0.204,0,0.204,0,2052.2,0,2052.2,0,45140.0,0,45140.0,0,14.4,0,14.4,0,13.4,0,13.4,0,4640.0,0,4640.0,0,44.6,0,44.6,0
A02643,SOLVE225W2,741,751.0,17.0,0.228,1486.0,,12.6,6.4,2480.0,35.6,?,17.0,0,17.0,0,0.228,0,0.228,0,1486.0,0,1486.0,0,nan,0,49020.0,1,12.6,0,12.6,0,6.4,0,6.4,0,2480.0,0,2480.0,0,35.6,0,35.6,0
A03386,SOLVE225W2,751,761.0,7.6,0.15,1244.8,46580.0,20.2,5.4,1020.0,29.0,?,7.6,0,7.6,0,0.15,0,0.15,0,1244.8,0,1244.8,0,46580.0,0,46580.0,0,20.2,0,20.2,0,5.4,0,5.4,0,1020.0,0,1020.0,0,29.0,0,29.0,0
A03332,SOLVE225W2,761,771.0,6.6,0.154,1247.2,39020.0,31.4,4.8,1240.0,37.0,?,6.6,0,6.6,0,0.154,0,0.154,0,1247.2,0,1247.2,0,39020.0,0,39020.0,0,31.4,0,31.4,0,4.8,0,4.8,0,1240.0,0,1240.0,0,37.0,0,37.0,0
A02605,SOLVE225W2,771,781.0,6.2,0.234,1290.4,45440.0,3.4,5.4,920.0,36.0,?,6.2,0,6.2,0,0.234,0,0.234,0,1290.4,0,1290.4,0,45440.0,0,45440.0,0,3.4,0,3.4,0,5.4,0,5.4,0,920.0,0,920.0,0,36.0,0,36.0,0
A04097,SOLVE225W2,1621,1631.0,4.8,0.1,1117.4,45400.0,3.6,5.0,3900.0,39.4,?,4.8,0,4.8,0,0.1,0,0.1,0,1117.4,0,1117.4,0,45400.0,0,45400.0,0,3.6,0,3.6,0,5.0,0,5.0,0,3900.0,0,3900.0,0,39.4,0,39.4,0
A02416,SOLVE225W2,1631,1641.0,2.4,0.258,449.8,28760.0,1.0,3.4,1620.0,18.6,?,2.4,0,2.4,0,0.258,0,0.258,0,449.8,0,449.8,0,28760.0,0,28760.0,0,1.0,0,1.0,0,3.4,0,3.4,0,1620.0,0,1620.0,0,18.6,0,18.6,0
A04819,SOLVE225W2,1641,1651.0,3.0,0.066,112.2,26400.0,1.0,4.6,2620.0,17.6,?,3.0,0,3.0,0,0.066,0,0.066,0,112.2,0,112.2,0,26400.0,0,26400.0,0,1.0,0,1.0,0,4.6,0,4.6,0,2620.0,0,2620.0,0,17.6,0,17.6,0
A06301,SOLVE225W2,1651,1661.0,3.4,0.028,89.8,31000.0,1.2,3.6,520.0,18.0,?,3.4,0,3.4,0,0.028,0,0.028,0,89.8,0,89.8,0,31000.0,0,31000.0,0,1.2,0,1.2,0,3.6,0,3.6,0,520.0,0,520.0,0,18.0,0,18.0,0
A05328,SOLVE225W2,1661,1671.0,4.6,0.05,158.0,28960.0,1.0,3.8,780.0,17.0,?,4.6,0,4.6,0,0.05,0,0.05,0,158.0,0,158.0,0,28960.0,0,28960.0,0,1.0,0,1.0,0,3.8,0,3.8,0,780.0,0,780.0,0,17.0,0,17.0,0
A05331,SOLVE225W2,1671,1681.0,2.4,0.05,310.0,30460.0,1.0,3.4,940.0,15.4,?,2.4,0,2.4,0,0.05,0,0.05,0,310.0,0,310.0,0,30460.0,0,30460.0,0,1.0,0,1.0,0,3.4,0,3.4,0,940.0,0,940.0,0,15.4,0,15.4,0
A05470,SOLVE225W2,1681,1691.0,2.2,0.046,339.6,30040.0,1.0,3.6,540.0,14.2,?,2.2,0,2.2,0,0.046,0,0.046,0,339.6,0,339.6,0,30040.0,0,30040.0,0,1.0,0,1.0,0,3.6,0,3.6,0,540.0,0,540.0,0,14.2,0,14.2,0
A03982,SOLVE225W2,1691,1701.0,3.4,0.106,811.4,27760.0,1.0,4.0,1540.0,16.4,?,3.4,0,3.4,0,0.106,0,0.106,0,811.4,0,811.4,0,27760.0,0,27760.0,0,1.0,0,1.0,0,4.0,0,4.0,0,1540.0,0,1540.0,0,16.4,0,16.4,0
A03313,SOLVE225W2,1701,1711.0,3.4,0.156,,29780.0,1.0,4.4,1760.0,15.8,?,3.4,0,3.4,0,0.156,0,0.156,0,nan,0,396.70000000000005,1,29780.0,0,29780.0,0,1.0,0,1.0,0,4.4,0,4.4,0,1760.0,0,1760.0,0,15.8,0,15.8,0
A08090,SOLVE226,191,201.0,42.0,0.007,81.2,51400.0,1.0,7.8,2580.0,94.4,?,42.0,0,42.0,0,0.007,0,0.007,0,81.2,0,81.2,0,51400.0,0,51400.0,0,1.0,0,1.0,0,7.8,0,7.8,0,2580.0,0,2580.0,0,94.4,0,94.4,0
A08771,SOLVE226,201,211.0,22.6,<0.005,11.6,42840.0,1.0,19.4,2680.0,102.6,?,22.6,0,22.6,0,<0.005,1,0.0035355339059327372,0,11.6,0,11.6,0,42840.0,0,42840.0,0,1.0,0,1.0,0,19.4,0,19.4,0,2680.0,0,2680.0,0,102.6,0,102.6,0
A08770,SOLVE226,211,221.0,24.4,<0.005,132.2,53340.0,1.0,4.8,1940.0,67.0,?,24.4,0,24.4,0,<0.005,1,0.0035355339059327372,0,132.2,0,132.2,0,53340.0,0,53340.0,0,1.0,0,1.0,0,4.8,0,4.8,0,1940.0,0,1940.0,0,67.0,0,67.0,0
A07687,SOLVE226,221,231.0,29.8,0.01,68.8,48440.0,1.0,6.6,1920.0,83.0,?,29.8,0,29.8,0,0.01,0,0.01,0,68.8,0,68.8,0,48440.0,0,48440.0,0,1.0,0,1.0,0,6.6,0,6.6,0,1920.0,0,1920.0,0,83.0,0,83.0,0
A08769,SOLVE226,231,241.0,50.0,<0.005,28.8,50080.0,1.0,6.2,7020.0,81.2,?,50.0,0,50.0,0,<0.005,1,0.0035355339059327372,0,28.8,0,28.8,0,50080.0,0,50080.0,0,1.0,0,1.0,0,6.2,0,6.2,0,7020.0,0,7020.0,0,81.2,0,81.2,0
A08330,SOLVE226,241,251.0,23.2,0.006,125.8,52920.0,1.0,10.4,1660.0,102.4,?,23.2,0,23.2,0,0.006,0,0.006,0,125.8,0,125.8,0,52920.0,0,52920.0,0,1.0,0,1.0,0,10.4,0,10.4,0,1660.0,0,1660.0,0,102.4,0,102.4,0
A08327,SOLVE226,251,261.0,29.6,0.006,81.0,45940.0,1.0,5.0,6440.0,87.6,?,29.6,0,29.6,0,0.006,0,0.006,0,81.0,0,81.0,0,45940.0,0,45940.0,0,1.0,0,1.0,0,5.0,0,5.0,0,6440.0,0,6440.0,0,87.6,0,87.6,0
A08766,SOLVE226,261,271.0,51.6,<0.005,227.4,43000.0,1.0,5.2,5120.0,142.8,?,51.6,0,51.6,0,<0.005,1,0.0035355339059327372,0,227.4,0,227.4,0,43000.0,0,43000.0,0,1.0,0,1.0,0,5.2,0,5.2,0,5120.0,0,5120.0,0,142.8,0,142.8,0
A07489,SOLVE226,271,281.0,58.4,0.012,174.4,43100.0,,11.2,6600.0,231.2,?,58.4,0,58.4,0,0.012,0,0.012,0,174.4,0,174.4,0,43100.0,0,43100.0,0,nan,0,4.4,1,11.2,0,11.2,0,6600.0,0,6600.0,0,231.2,0,231.2,0
A07143,SOLVE226,281,291.0,39.0,0.016,34.2,37280.0,73.6,4.0,5980.0,61.8,?,39.0,0,39.0,0,0.016,0,0.016,0,34.2,0,34.2,0,37280.0,0,37280.0,0,73.6,0,73.6,0,4.0,0,4.0,0,5980.0,0,5980.0,0,61.8,0,61.8,0
A08324,SOLVE226,291,301.0,35.2,0.006,16.2,29280.0,2.6,3.8,3460.0,28.6,?,35.2,0,35.2,0,0.006,0,0.006,0,16.2,0,16.2,0,29280.0,0,29280.0,0,2.6,0,2.6,0,3.8,0,3.8,0,3460.0,0,3460.0,0,28.6,0,28.6,0
A07934,SOLVE226,301,311.0,32.8,0.008,29.4,33060.0,9.4,5.0,5880.0,26.8,?,32.8,0,32.8,0,0.008,0,0.008,0,29.4,0,29.4,0,33060.0,0,33060.0,0,9.4,0,9.4,0,5.0,0,5.0,0,5880.0,0,5880.0,0,26.8,0,26.8,0
A08320,SOLVE226,311,321.0,31.2,0.006,29.8,34600.0,9.4,2.6,6000.0,32.2,?,31.2,0,31.2,0,0.006,0,0.006,0,29.8,0,29.8,0,34600.0,0,34600.0,0,9.4,0,9.4,0,2.6,0,2.6,0,6000.0,0,6000.0,0,32.2,0,32.2,0
A02287,SOLVE226,321,331.0,178.2,0.275,4008.8,243740.0,5.2,1.6,73700.0,46.8,?,178.2,0,178.2,0,0.275,0,0.275,0,4008.8,0,4008.8,0,243740.0,0,243740.0,0,5.2,0,5.2,0,1.6,0,1.6,0,73700.0,0,73700.0,0,46.8,0,46.8,0
A02368,SOLVE226,331,341.0,58.2,0.266,4472.0,373000.0,1.0,1.2,48660.0,88.6,?,58.2,0,58.2,0,0.266,0,0.266,0,4472.0,0,4472.0,0,373000.0,0,373000.0,0,1.0,0,1.0,0,1.2,0,1.2,0,48660.0,0,48660.0,0,88.6,0,88.6,0
A04065,SOLVE226,341,351.0,294.6,0.102,947.6,285200.0,13.6,2.2,63140.0,105.8,?,294.6,0,294.6,0,0.102,0,0.102,0,947.6,0,947.6,0,285200.0,0,285200.0,0,13.6,0,13.6,0,2.2,0,2.2,0,63140.0,0,63140.0,0,105.8,0,105.8,0
